file_path,label
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.299.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.3.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.30.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.300.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.301.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.302.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.303.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.304.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.305.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.306.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.307.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.308.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.309.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.31.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.310.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.311.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.312.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.313.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.314.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.315.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.316.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.317.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.318.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.319.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.32.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.320.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.321.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.322.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.323.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.324.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.325.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.326.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.327.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.328.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.329.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.33.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.330.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.331.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.332.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.333.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.334.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.335.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.336.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.337.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.338.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.339.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.34.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.340.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.341.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.342.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.343.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.344.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.345.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.346.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.347.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.348.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.349.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.35.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.350.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.351.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.352.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.353.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.354.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.355.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.356.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.357.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.358.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.359.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.36.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.360.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.361.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.362.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.363.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.364.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.365.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.366.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.367.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.368.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.369.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.37.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.370.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.371.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.372.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.373.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.374.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.375.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.376.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.377.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.378.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.379.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.38.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.380.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.381.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.382.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.383.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.384.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.385.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.386.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.387.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.388.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.389.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.39.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.390.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.391.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.392.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.393.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.394.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.395.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.396.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.397.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.398.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.399.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.4.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.40.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.400.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.401.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.402.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.403.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.404.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.405.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.406.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.407.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.408.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.409.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.41.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.410.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.411.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.412.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.413.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.414.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.415.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.416.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.417.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.418.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.419.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.42.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.420.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.421.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.422.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.423.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.424.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.425.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.426.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.427.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.428.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.429.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.43.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.430.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.431.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.432.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.433.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.434.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.435.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.436.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.437.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.438.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.439.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.44.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.440.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.441.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.442.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.443.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.444.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.445.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.446.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.447.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.448.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.449.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.45.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.450.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.451.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.452.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.453.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.454.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.455.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.456.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.457.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.458.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.459.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.46.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.460.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.461.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.462.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.463.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.464.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.465.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.466.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.467.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.468.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.469.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.47.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.470.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.471.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.472.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.473.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.474.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.475.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.476.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.477.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.478.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.479.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.48.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.480.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.481.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.482.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.483.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.484.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.485.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.486.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.487.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.488.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.489.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.49.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.490.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.491.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.492.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.493.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.494.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.495.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.496.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.497.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.498.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.499.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.5.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.50.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.500.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.501.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.502.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.503.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.504.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.505.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.506.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.507.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.508.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.509.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.51.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.510.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.511.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.512.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.513.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.514.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.515.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.516.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.517.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.518.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.519.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.52.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.520.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.521.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.522.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.523.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.524.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.525.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.526.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.527.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.528.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.529.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.53.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.530.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.531.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.532.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.533.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.534.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.535.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.536.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.537.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.538.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.539.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.54.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.540.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.541.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.542.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.543.jpg,dataSet
C:\Users\sidra\OneDrive\Desktop\d-final-face\dataSet\Jawairia.2.544.jpg,dataSet
